TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
20170215,1.8,6.5,12.9,-1.0,32.0,9.5,-9.0,13.9
20170215,0.8,1.8,8.9,-5.1,48.3,9.7,-9.0,14.0
20170215,3.8,7.3,12.8,2.7,36.4,10.4,-9.0,10.100000000000001
20170215,2.5,7.7,14.6,2.3,64.6,10.2,-9.0,12.3
20170215,0.6,0.1,9.1,-8.1,59.0,8.3,-9.0,17.2
20170215,1.1,0.5,11.7,-8.5,57.9,10.0,-9.0,20.2
20170215,1.3,-1.6,9.7,-10.8,50.9,7.8,-9.0,20.5
20170215,0.7,2.3,14.6,-7.2,47.9,9.3,-9.0,21.8
20170216,5.9,12.1,15.5,7.3,28.6,10.0,-9.0,8.2
20170216,1.3,7.3,15.5,-3.4,67.1,7.8,1.9,18.9
20170216,2.6,9.9,14.7,2.5,70.3,7.1,0.8,12.2
20170216,2.7,13.1,16.2,7.1,75.9,2.5,2.1,9.1
20170216,3.8,7.6,12.7,-3.3,77.9,3.6,1.1,16.0
20170216,1.6,9.2,16.2,0.0,69.6,7.5,4.0,16.2
20170216,1.8,4.5,13.9,-7.6,51.9,9.4,0.2,21.5
20170216,2.8,11.6,16.2,2.8,73.3,6.4,1.0,13.399999999999999
20170217,3.7,8.8,15.6,2.2,64.9,5.3,0.0,13.399999999999999
20170217,5.0,4.7,10.9,-2.9,51.4,8.7,3.3,13.8
20170217,7.0,4.5,12.6,0.1,80.6,7.8,0.1,12.5
20170217,2.2,10.2,15.0,3.1,44.1,8.6,0.4,11.9
20170217,2.7,3.6,11.2,-3.9,64.1,7.7,0.5,15.1
20170217,3.3,12.4,17.1,4.8,52.0,6.9,1.0,12.3
20170217,3.8,4.4,10.6,-2.3,53.1,5.7,2.0,12.899999999999999
20170217,2.4,10.1,14.1,2.1,53.5,8.3,0.2,12.0
20170218,2.8,-2.6,2.9,-7.0,49.4,10.0,-9.0,9.9
20170218,3.6,-0.6,4.9,-5.0,37.0,10.2,-9.0,9.9
20170218,7.6,2.3,6.0,-0.9,25.0,10.0,-9.0,6.9
20170218,2.1,-2.0,3.4,-9.1,49.4,9.5,-9.0,12.5
20170218,1.7,-1.9,4.0,-7.2,50.1,9.8,-9.0,11.2
20170218,3.2,1.4,7.0,-2.6,45.1,10.0,-9.0,9.6
20170218,3.5,-0.8,4.1,-5.9,36.1,9.4,-9.0,10.0
20170219,1.8,4.5,8.9,-1.1,47.3,2.7,-9.0,10.0
20170219,4.6,3.0,6.6,-1.7,72.4,1.6,4.8,8.299999999999999
20170219,1.4,2.8,10.5,-5.0,55.4,5.9,1.3,15.5
20170219,9.7,7.7,12.9,-0.2,80.6,6.0,0.0,13.1
20170219,1.7,1.3,5.9,-5.0,68.6,1.1,2.0,10.9
20170219,3.3,5.2,12.1,-4.1,58.6,5.3,2.0,16.2
20170219,2.8,5.0,13.7,-6.4,67.8,7.0,0.0,20.1
20170219,3.2,4.8,11.8,-1.8,42.5,7.6,0.0,13.600000000000001
20170220,2.0,0.0,3.1,-5.1,61.3,8.9,1.0,8.2
20170220,2.0,1.5,6.1,-3.7,59.1,8.3,4.2,9.8
20170220,3.3,7.4,11.5,0.3,51.5,8.0,1.2,11.2
20170220,4.9,4.6,14.6,-0.8,71.4,5.9,1.2,15.4
20170220,2.5,0.4,5.5,-4.6,53.1,7.5,2.9,10.1
20170220,2.6,1.3,9.1,-5.3,71.9,5.2,12.0,14.399999999999999
20170220,4.9,4.7,14.7,-2.5,64.6,6.3,1.4,17.2
20170220,2.5,2.9,8.5,-5.7,59.8,8.0,7.0,14.2
20170221,0.9,-3.2,5.3,-11.1,55.1,9.9,-9.0,16.4
20170221,3.9,0.6,2.5,-1.4,60.9,5.5,-9.0,3.9
20170221,1.3,0.7,7.0,-6.1,62.3,9.7,-9.0,13.1
20170221,2.2,1.1,8.1,-6.5,66.4,10.5,-9.0,14.6
20170221,1.1,-2.1,6.3,-9.3,52.4,8.4,-9.0,15.600000000000001
20170221,1.1,0.0,7.7,-7.1,62.8,10.1,-9.0,14.8
20170221,2.3,2.4,9.9,-6.8,49.1,10.2,-9.0,16.7
20170221,1.0,1.9,9.6,-5.2,50.0,9.0,-9.0,14.8
20170222,1.6,0.5,1.8,-1.2,72.1,0.0,2.9,3.0
20170222,2.2,2.1,3.5,-0.1,80.8,0.0,9.1,3.6
20170222,1.6,3.5,4.9,1.2,85.6,0.0,19.5,3.7
20170222,1.3,4.6,7.6,-2.7,89.1,0.0,24.0,10.3
20170222,0.5,0.5,2.3,-2.7,78.1,0.0,3.0,5.0
20170222,2.0,4.7,6.3,0.5,81.3,0.0,29.0,5.8
20170222,1.6,5.8,7.9,0.9,88.3,0.0,27.7,7.0
20170222,1.0,3.5,5.9,-1.0,88.4,0.0,20.0,6.9
20170223,2.9,-2.1,1.6,-6.2,57.9,10.3,-9.0,7.800000000000001
20170223,2.4,1.4,4.6,-1.6,62.5,5.4,-9.0,6.199999999999999
20170223,3.4,0.8,5.2,-2.1,68.8,6.3,-9.0,7.300000000000001
20170223,8.3,-1.2,2.1,-3.2,74.9,6.7,-9.0,5.300000000000001
20170223,1.4,-2.1,2.0,-6.2,64.9,5.3,0.0,8.2
20170223,3.7,-1.1,2.3,-4.7,68.6,6.8,-9.0,7.0
20170223,2.8,3.7,8.4,-1.6,65.4,5.1,-9.0,10.0
20170223,5.4,2.9,6.2,-1.0,55.4,6.8,-9.0,7.2
20170224,5.0,-5.6,-0.5,-10.0,61.6,10.6,-9.0,9.5
20170224,1.6,-1.0,5.3,-7.3,52.3,9.8,-9.0,12.6
20170224,2.8,2.0,7.0,-3.3,39.5,10.4,-9.0,10.3
20170224,1.5,0.1,5.9,-6.0,67.4,10.1,-9.0,11.9
20170224,3.0,-1.1,4.0,-6.0,45.0,8.3,-9.0,10.0
20170224,2.0,1.0,6.0,-2.6,56.8,9.8,-9.0,8.6
20170224,3.4,1.5,7.8,-3.2,48.3,9.2,-9.0,11.0
20170224,2.1,0.1,6.1,-5.9,51.5,9.3,-9.0,12.0
20170225,1.7,1.3,7.7,-5.5,65.3,9.0,-9.0,13.2
20170225,1.7,0.9,7.5,-5.3,84.9,10.2,-9.0,12.8
20170225,1.3,4.4,10.9,-1.4,47.9,9.6,-9.0,12.3
20170225,3.6,8.2,10.7,4.8,55.4,6.5,-9.0,5.8999999999999995
20170225,1.8,0.2,7.5,-6.3,61.8,9.0,-9.0,13.8
20170225,1.2,2.3,9.1,-2.9,64.3,10.1,-9.0,12.0
20170225,2.0,5.2,11.7,-0.6,54.6,10.3,-9.0,12.299999999999999
20170225,1.2,2.7,11.5,-5.4,47.6,10.3,-9.0,16.9
20170226,2.1,2.7,5.7,0.0,70.8,10.9,-9.0,5.7
20170226,2.7,3.2,8.6,-1.8,57.6,6.2,-9.0,10.4
20170226,1.0,4.3,11.0,-0.6,54.4,9.0,-9.0,11.6
20170226,5.4,8.3,11.1,6.9,53.5,3.7,-9.0,4.199999999999999
20170226,1.1,2.0,9.9,-3.8,58.8,9.8,-9.0,13.7
20170226,1.7,5.6,10.9,1.4,53.5,9.0,-9.0,9.5
20170226,1.7,3.2,9.4,-2.8,70.0,8.5,-9.0,12.2
20170226,0.9,3.3,12.0,-4.2,55.9,9.4,-9.0,16.2
20170227,2.0,4.4,9.3,-0.2,65.4,7.5,-9.0,9.5
20170227,1.0,4.1,10.6,-2.4,44.4,10.1,-9.0,13.0
20170227,2.7,7.5,12.2,4.2,63.8,7.9,0.3,7.999999999999999
20170227,2.8,6.5,10.7,2.2,63.4,7.5,-9.0,8.5
20170227,1.0,2.2,10.3,-5.2,54.8,10.0,-9.0,15.5
20170227,1.2,-99.0,8.6,-5.4,-9.0,10.2,-9.0,14.0
20170227,1.0,2.0,10.0,-4.4,64.8,8.0,-9.0,14.4
20170227,0.9,4.6,13.0,-2.8,61.1,8.9,-9.0,15.8
20170228,2.7,8.7,14.1,1.7,30.0,10.3,-9.0,12.4
20170228,1.1,5.3,14.0,-2.7,50.1,10.5,-9.0,16.7
20170228,1.9,7.4,12.7,2.7,68.6,10.0,-9.0,10.0
20170228,1.6,9.4,14.1,4.3,44.0,10.8,-9.0,9.8
20170228,1.1,4.2,10.8,-2.9,50.4,9.9,-9.0,13.700000000000001
20170228,1.0,7.3,14.1,2.0,62.1,8.8,-9.0,12.1
20170228,2.5,3.1,11.8,-4.5,58.3,10.2,-9.0,16.3
20170228,1.2,7.5,14.2,1.9,65.6,9.9,-9.0,12.299999999999999
20170301,2.0,9.9,13.2,7.2,53.1,0.3,0.0,5.999999999999999
20170301,1.5,5.4,12.0,-1.8,44.9,3.4,-9.0,13.8
20170301,2.8,7.5,14.6,2.3,72.5,6.0,1.0,12.3
20170301,1.0,6.5,14.2,-0.8,61.3,7.5,0.6,15.0
20170301,1.2,4.7,13.0,-0.9,67.5,3.1,2.0,13.9
20170301,1.9,7.9,14.5,2.2,63.5,7.0,10.0,12.3
20170301,2.1,5.9,12.0,-0.4,41.6,3.7,-9.0,12.4
20170301,1.0,7.7,14.5,2.5,66.8,6.6,1.5,12.0
20170302,3.1,1.8,6.6,-1.1,59.5,9.7,0.5,7.699999999999999
20170302,2.9,3.8,6.5,-0.2,59.4,3.4,-9.0,6.7
20170302,8.6,4.8,8.1,1.3,47.5,8.6,0.0,6.8
20170302,2.3,1.0,5.9,-3.3,57.9,10.4,0.1,9.2
20170302,2.3,1.5,5.6,-2.9,76.6,4.1,4.5,8.5
20170302,4.9,3.4,7.1,-1.2,62.6,8.2,0.5,8.299999999999999
20170302,2.4,2.9,7.1,-0.7,65.4,0.8,0.0,7.8
20170303,2.0,7.2,12.3,-1.7,38.6,9.8,-9.0,14.0
20170303,3.1,3.5,8.4,-1.0,67.1,10.2,-9.0,9.4
20170303,2.4,4.6,12.5,-1.3,40.8,10.1,-9.0,13.8
20170303,2.3,6.7,12.9,2.3,62.5,9.3,-9.0,10.600000000000001
20170303,1.2,2.1,10.6,-5.2,65.9,10.0,-9.0,15.8
20170303,1.3,3.0,10.9,-3.4,67.4,10.2,-9.0,14.3
20170303,1.9,4.9,13.7,-3.6,59.6,9.2,-9.0,17.3
20170303,3.0,6.3,13.0,-0.2,34.3,10.5,-9.0,13.2
20170304,0.8,3.2,12.6,-3.8,65.4,9.6,-9.0,16.4
20170304,0.7,4.2,11.7,-2.5,50.3,10.4,-9.0,14.2
20170304,2.3,9.6,16.5,5.2,46.4,10.8,-9.0,11.3
20170304,1.6,7.9,14.3,2.5,68.4,9.5,-9.0,11.8
20170304,1.0,4.4,13.4,-4.2,54.0,10.0,-9.0,17.6
20170304,0.9,3.5,14.4,-4.5,59.8,10.0,-9.0,18.9
20170304,1.0,6.2,15.7,-2.2,63.9,10.2,-9.0,17.9
20170304,0.9,4.0,15.7,-5.0,47.8,9.2,-9.0,20.7
20170305,1.3,2.6,9.8,-4.6,75.8,6.0,0.7,14.4
20170305,2.3,8.2,12.7,5.1,67.8,9.7,-9.0,7.6
20170305,2.2,4.7,11.8,-0.8,85.6,7.3,-9.0,12.600000000000001
20170305,1.8,4.8,13.7,-1.7,79.8,6.1,-9.0,15.399999999999999
20170305,1.3,3.8,11.9,-3.7,62.6,6.5,1.0,15.600000000000001
20170305,0.8,5.2,13.5,-1.3,63.0,5.9,-9.0,14.8
20170305,1.5,5.3,14.7,-3.0,61.5,5.5,-9.0,17.7
20170305,1.0,7.3,15.9,0.1,52.5,6.9,-9.0,15.8
20170306,3.8,0.5,6.6,-3.4,37.6,10.6,-9.0,10.0
20170306,3.5,1.2,5.6,-1.8,43.8,11.0,-9.0,7.3999999999999995
20170306,5.0,4.7,9.1,0.7,32.9,10.2,-9.0,8.4
20170306,4.3,2.3,6.6,-1.7,37.5,10.3,-9.0,8.299999999999999
20170306,2.5,1.2,5.4,-1.6,37.3,10.5,0.1,7.0
20170306,2.6,2.0,7.4,-3.0,43.3,10.6,-9.0,10.4
20170306,3.9,4.0,9.0,-0.6,41.4,10.2,-9.0,9.6
20170306,4.2,5.0,9.0,0.4,33.6,10.3,-9.0,8.6
20170307,3.1,-2.1,2.6,-5.7,39.6,11.0,-9.0,8.3
20170307,2.5,0.0,4.0,-2.5,37.3,9.8,0.0,6.5
20170307,2.9,-0.4,3.5,-3.0,62.8,8.7,1.9,6.5
20170307,5.7,-1.8,1.8,-3.6,74.5,3.6,1.0,5.4
20170307,1.9,-4.9,-0.7,-7.5,40.9,8.1,0.0,6.8
20170307,3.0,-3.2,0.6,-5.3,61.5,6.3,1.0,5.8999999999999995
20170307,3.4,1.5,8.4,-4.5,49.1,9.4,-9.0,12.9
20170307,4.8,1.7,6.3,-1.1,38.0,10.2,-9.0,7.4
20170308,6.8,-5.6,-0.9,-10.4,61.8,10.3,-9.0,9.5
20170308,2.6,0.2,5.7,-6.8,50.1,7.6,-9.0,12.5
20170308,3.7,2.4,7.6,-2.5,40.9,11.1,-9.0,10.1
20170308,2.5,1.6,5.9,-4.5,60.6,8.1,0.0,10.4
20170308,3.5,-1.1,3.3,-6.3,43.4,8.8,-9.0,9.6
20170308,2.2,2.8,7.3,-1.6,66.0,5.0,0.0,8.9
20170308,3.3,1.3,5.5,-2.3,64.4,5.1,0.1,7.8
20170308,2.3,0.5,5.6,-5.7,55.5,5.4,0.0,11.3
20170309,2.5,3.1,10.0,-5.0,49.5,7.6,0.0,15.0
20170309,2.7,2.3,9.9,-5.7,81.0,10.6,-9.0,15.600000000000001
20170309,2.1,6.6,12.7,0.6,34.4,10.5,-9.0,12.1
20170309,5.7,9.8,13.1,6.8,43.3,10.5,-9.0,6.3
20170309,3.6,2.1,8.9,-6.7,47.3,8.1,-9.0,15.600000000000001
20170309,3.7,5.3,10.8,-1.7,58.5,10.8,-9.0,12.5
20170309,3.6,6.5,13.2,0.6,49.4,10.7,-9.0,12.6
20170309,2.1,6.3,12.9,-1.0,33.4,10.7,-9.0,13.9
20170310,5.9,5.5,9.1,2.3,76.5,11.0,-9.0,6.8
20170310,2.3,4.5,8.8,0.1,44.8,10.9,-9.0,8.700000000000001
20170310,1.1,7.6,14.6,1.3,47.0,10.8,-9.0,13.299999999999999
20170310,6.1,10.1,13.7,8.5,49.6,10.0,-9.0,5.199999999999999
20170310,1.9,3.3,12.4,-5.4,42.8,10.5,-9.0,17.8
20170310,2.5,8.2,15.0,2.1,38.8,11.0,-9.0,12.9
20170310,1.6,5.5,12.3,-0.9,61.1,10.5,-9.0,13.200000000000001
20170310,1.2,6.3,15.0,-2.3,38.1,10.6,-9.0,17.3
20170311,1.8,8.0,12.6,1.4,39.0,10.6,-9.0,11.2
20170311,0.9,7.4,16.4,-1.0,35.0,10.9,-9.0,17.4
20170311,2.5,10.3,15.7,6.4,33.8,-9.0,-9.0,9.299999999999999
20170311,2.6,9.4,16.0,1.3,41.8,10.6,-9.0,14.7
20170311,1.2,5.4,16.9,-4.7,43.8,10.1,-9.0,21.599999999999998
20170311,1.4,4.6,17.1,-6.0,46.3,10.7,-9.0,23.1
20170311,1.5,3.0,15.0,-7.2,43.9,10.2,-9.0,22.2
20170311,1.1,7.1,18.5,-3.3,42.8,10.5,-9.0,21.8
20170312,2.0,11.2,14.6,8.2,34.6,0.9,-9.0,6.4
20170312,1.3,8.9,16.8,0.3,42.5,6.6,-9.0,16.5
20170312,1.7,9.9,15.7,3.8,63.0,8.2,-9.0,11.899999999999999
20170312,1.4,12.7,16.3,8.6,50.6,8.2,0.0,7.700000000000001
20170312,0.8,7.2,15.0,0.0,61.9,8.7,-9.0,15.0
20170312,1.1,10.4,18.6,3.1,51.1,8.2,-9.0,15.500000000000002
20170312,2.7,7.9,16.3,-2.8,39.6,7.9,-9.0,19.1
20170312,1.7,10.5,17.6,2.8,53.9,8.7,-9.0,14.8
20170313,3.4,8.5,12.1,4.7,56.6,6.9,-9.0,7.3999999999999995
20170313,3.8,7.6,13.5,3.6,44.3,9.1,-9.0,9.9
20170313,5.3,6.7,11.1,4.2,81.9,7.1,-9.0,6.8999999999999995
20170313,1.2,9.3,16.2,0.7,47.8,8.4,-9.0,15.5
20170313,1.7,7.1,13.7,-1.1,52.5,8.6,-9.0,14.799999999999999
20170313,2.7,10.4,17.3,4.4,57.4,7.6,-9.0,12.9
20170313,2.5,8.4,15.7,3.3,41.6,9.7,-9.0,12.399999999999999
20170313,1.0,10.9,15.9,5.5,46.1,7.7,-9.0,10.4
20170314,3.2,5.8,10.9,1.0,37.5,11.2,-9.0,9.9
20170314,1.4,5.1,12.3,1.0,67.1,4.7,1.2,11.3
20170314,6.1,8.7,13.5,4.7,34.9,10.9,-9.0,8.8
20170314,3.5,6.4,10.5,3.6,28.6,11.0,-9.0,6.9
20170314,1.7,3.9,11.4,-2.8,49.9,10.7,-9.0,14.2
20170314,3.4,6.9,13.3,1.8,47.0,11.2,-9.0,11.5
20170314,1.0,3.6,11.5,-0.4,73.5,2.7,0.5,11.9
20170315,1.9,5.0,8.9,1.0,55.3,9.6,-9.0,7.9
20170315,3.1,5.3,10.2,1.5,45.1,11.4,-9.0,8.7
20170315,1.0,6.0,14.0,-2.4,45.8,10.2,-9.0,16.4
20170315,7.4,5.9,10.1,3.3,62.1,10.9,-9.0,6.8
20170315,1.2,5.3,13.3,-2.8,47.6,11.1,-9.0,16.1
20170315,1.6,3.8,10.2,-2.2,60.9,10.9,-9.0,12.399999999999999
20170315,2.2,4.6,13.4,-2.5,57.6,10.4,-9.0,15.9
20170315,3.3,4.6,11.4,0.2,60.1,6.8,-9.0,11.200000000000001
20170316,1.0,4.3,13.8,-4.9,48.1,11.1,-9.0,18.700000000000003
20170316,1.0,5.5,12.2,-1.3,39.4,10.3,-9.0,13.5
20170316,2.4,8.5,14.1,2.6,61.5,9.8,-9.0,11.5
20170316,1.5,6.6,13.6,1.3,56.3,8.9,-9.0,12.299999999999999
20170316,1.6,5.6,14.4,-3.4,40.9,10.2,-9.0,17.8
20170316,1.2,3.0,13.0,-4.4,55.9,8.2,-9.0,17.4
20170316,1.1,5.5,15.2,-2.2,60.0,8.0,-9.0,17.4
20170316,1.1,4.8,14.5,-4.5,52.4,9.6,-9.0,19.0
20170317,1.2,5.4,15.3,-4.9,45.8,10.7,-9.0,20.200000000000003
20170317,2.1,7.6,12.8,4.3,61.8,8.0,-9.0,8.5
20170317,1.8,5.3,13.3,-2.0,67.0,10.5,-9.0,15.3
20170317,1.9,4.6,14.4,-4.8,68.1,11.0,-9.0,19.2
20170317,1.2,5.1,15.4,-4.1,42.8,9.4,-9.0,19.5
20170317,1.1,5.9,15.1,-2.5,53.9,11.0,-9.0,17.6
20170317,1.4,4.2,15.4,-7.1,58.6,11.0,-9.0,22.5
20170317,0.9,8.8,16.7,0.7,34.6,9.9,-9.0,16.0
20170318,2.1,8.9,17.5,3.7,29.6,9.2,-9.0,13.8
20170318,1.7,8.0,16.9,3.4,43.3,8.8,-9.0,13.499999999999998
20170318,1.2,10.3,17.5,3.1,38.0,6.6,-9.0,14.4
20170318,1.1,6.9,17.3,-1.4,43.1,5.4,-9.0,18.7
20170318,1.3,8.2,16.3,1.9,32.6,8.4,-9.0,14.4
20170318,1.5,7.7,17.2,0.4,39.8,6.4,-9.0,16.8
20170318,0.6,6.7,16.6,-0.5,62.5,4.4,-9.0,17.1
20170318,1.2,8.2,18.0,-0.1,45.9,6.9,-9.0,18.1
20170319,0.9,7.4,18.8,-2.9,52.4,11.0,-9.0,21.7
20170319,0.8,9.2,19.9,-1.2,39.4,10.9,-9.0,21.099999999999998
20170319,1.6,9.9,18.9,2.0,43.1,9.7,-9.0,16.9
20170319,3.4,10.4,18.5,5.9,31.6,9.3,-9.0,12.6
20170319,1.3,4.3,13.0,-2.8,45.4,9.5,-9.0,15.8
20170319,1.0,6.9,18.7,-4.5,50.0,10.0,-9.0,23.2
20170319,0.9,8.4,19.2,-1.7,62.1,9.8,-9.0,20.9
20170319,2.5,7.7,17.1,-1.8,54.8,10.7,-9.0,18.900000000000002
20170320,1.3,4.1,11.5,-5.1,45.4,3.6,-9.0,16.6
20170320,1.0,9.1,15.5,0.7,42.1,2.6,-9.0,14.8
20170320,1.7,8.9,13.3,4.1,84.1,2.4,6.5,9.200000000000001
20170320,1.0,7.7,13.5,-0.8,62.4,0.3,0.0,14.3
20170320,1.2,6.8,14.3,-2.2,37.5,2.9,-9.0,16.5
20170320,1.1,7.8,12.7,2.3,72.0,0.0,7.0,10.399999999999999
20170320,0.6,6.5,13.8,-1.0,75.9,0.0,5.0,14.8
20170320,0.7,5.8,12.7,-1.5,76.0,1.0,5.8,14.2
20170321,1.1,4.9,10.6,0.6,73.3,3.5,0.1,10.0
20170321,2.9,5.2,10.2,0.0,69.0,10.7,-9.0,10.2
20170321,1.8,9.9,17.6,5.7,65.4,9.9,2.3,11.900000000000002
20170321,5.6,9.3,11.4,7.4,63.1,10.1,0.9,4.0
20170321,1.6,4.2,10.5,-2.0,70.5,3.4,1.0,12.5
20170321,3.9,5.1,7.5,1.2,65.9,10.8,0.5,6.3
20170321,2.8,9.3,14.8,5.5,63.1,10.9,1.0,9.3
20170321,1.7,9.0,15.7,2.7,58.0,10.8,3.0,13.0
20170322,3.3,6.0,10.0,3.2,47.6,9.0,-9.0,6.8
20170322,2.2,6.4,11.9,-0.7,60.6,9.7,-9.0,12.6
20170322,0.9,7.7,15.3,1.3,54.5,5.0,-9.0,14.0
20170322,4.6,8.6,10.7,5.2,64.1,0.3,-9.0,5.499999999999999
20170322,1.2,5.5,14.2,-4.1,42.1,7.9,-9.0,18.299999999999997
20170322,1.5,8.9,15.5,2.2,58.3,5.9,-9.0,13.3
20170322,2.2,7.2,12.0,3.6,64.3,3.2,-9.0,8.4
20170322,0.7,7.4,15.1,-1.0,59.9,4.7,-9.0,16.1
20170323,1.6,6.6,10.7,2.4,69.8,3.2,0.7,8.299999999999999
20170323,1.5,9.4,15.6,5.0,31.0,9.2,-9.0,10.6
20170323,2.5,11.6,15.3,9.0,46.9,5.0,-9.0,6.300000000000001
20170323,3.0,10.0,13.2,7.5,63.5,1.7,2.7,5.699999999999999
20170323,1.4,7.3,15.3,0.8,39.9,7.2,-9.0,14.5
20170323,1.8,7.2,14.1,2.6,42.8,7.1,-9.0,11.5
20170323,1.6,5.7,14.2,-1.3,51.8,6.6,-9.0,15.5
20170323,1.3,9.8,16.7,4.7,45.9,6.8,-9.0,12.0
20170324,1.9,6.7,10.9,2.8,58.8,4.0,-9.0,8.100000000000001
20170324,1.1,9.0,15.6,1.7,45.6,6.4,-9.0,13.9
20170324,2.2,9.8,13.2,7.4,63.9,1.0,-9.0,5.799999999999999
20170324,1.5,11.8,15.1,7.6,61.1,0.3,-9.0,7.5
20170324,0.9,5.8,12.2,0.4,70.0,4.2,-9.0,11.799999999999999
20170324,1.7,9.8,13.4,7.6,56.5,0.8,-9.0,5.800000000000001
20170324,1.8,7.5,12.7,2.8,51.5,5.4,-9.0,9.899999999999999
20170324,2.5,10.3,13.1,7.7,61.1,1.3,-9.0,5.3999999999999995
20170325,2.8,7.9,11.6,4.7,73.0,0.9,1.3,6.8999999999999995
20170325,1.5,4.5,7.4,3.4,85.9,0.0,13.3,4.0
20170325,1.9,7.4,10.9,5.5,92.9,2.3,7.4,5.4
20170325,1.0,6.3,7.6,5.0,85.1,0.1,10.9,2.5999999999999996
20170325,1.4,7.6,10.9,4.7,56.0,0.1,-9.0,6.2
20170325,2.3,9.0,13.3,6.3,73.9,1.9,2.5,7.000000000000001
20170325,1.2,4.5,6.5,3.9,81.1,0.0,14.0,2.6
20170325,1.0,7.6,10.1,6.4,90.3,0.0,5.0,3.6999999999999993
20170326,2.2,7.3,11.6,4.8,53.1,5.4,-9.0,6.8
20170326,0.9,5.4,11.3,2.7,82.3,3.0,0.2,8.600000000000001
20170326,3.7,8.2,12.9,4.9,57.5,7.1,-9.0,8.0
20170326,2.6,5.8,10.2,0.1,72.6,3.8,-9.0,10.1
20170326,1.3,5.1,9.0,3.2,80.5,1.2,1.0,5.8
20170326,2.2,6.7,12.9,-0.1,70.9,7.5,-9.0,13.0
20170326,0.8,4.1,8.8,1.6,88.0,0.3,4.0,7.200000000000001
20170327,1.9,6.7,10.8,3.2,70.1,0.1,1.3,7.6000000000000005
20170327,3.2,6.5,9.6,4.7,76.4,5.2,0.0,4.8999999999999995
20170327,2.5,5.6,10.2,3.3,67.1,2.7,0.5,6.8999999999999995
20170327,2.4,7.5,11.7,3.5,90.4,8.8,3.7,8.2
20170327,1.6,5.7,10.9,1.1,73.9,0.7,2.5,9.8
20170327,1.7,6.5,10.9,2.4,78.8,6.7,1.0,8.5
20170327,2.9,7.2,12.0,2.5,72.6,7.8,1.0,9.5
20170327,3.5,7.1,11.7,3.0,62.0,6.7,-9.0,8.7
20170328,0.8,4.7,9.8,0.6,81.4,2.1,-9.0,9.200000000000001
20170328,0.7,5.7,11.3,1.0,67.3,3.6,-9.0,10.3
20170328,2.8,9.4,13.2,4.3,55.0,9.3,-9.0,8.899999999999999
20170328,1.6,9.0,15.0,3.4,65.0,6.1,6.7,11.6
20170328,1.1,5.5,12.3,-1.2,60.4,3.1,-9.0,13.5
20170328,1.3,5.1,14.1,-3.0,64.9,7.0,3.0,17.1
20170328,1.1,7.9,16.0,0.3,68.1,4.6,1.2,15.7
20170328,1.1,6.4,15.0,-0.9,65.0,6.5,-9.0,15.9
20170329,1.1,5.4,13.7,-3.0,59.4,10.7,-9.0,16.7
20170329,3.1,9.9,14.5,6.5,60.4,10.4,-9.0,8.0
20170329,1.8,8.5,16.0,3.6,80.9,9.9,0.6,12.4
20170329,2.0,8.2,12.8,4.6,84.1,0.3,0.4,8.200000000000001
20170329,1.5,5.5,13.8,-1.7,59.5,8.2,-9.0,15.5
20170329,1.1,8.2,13.9,3.8,80.4,2.7,1.5,10.100000000000001
20170329,3.1,8.9,13.1,5.4,81.1,1.1,2.4,7.699999999999999
20170329,1.1,9.6,15.9,4.5,80.9,8.2,1.5,11.4
20170330,1.4,9.7,20.0,0.8,50.6,9.1,-9.0,19.2
20170330,1.8,8.7,17.3,0.8,66.3,9.2,-9.0,16.5
20170330,2.2,11.9,20.2,5.0,58.0,10.0,-9.0,15.2
20170330,1.6,10.1,19.6,2.0,67.9,10.3,-9.0,17.6
20170330,1.1,9.3,19.4,-1.1,49.5,9.9,-9.0,20.5
20170330,1.5,11.1,19.7,3.6,60.4,8.7,-9.0,16.099999999999998
20170330,0.9,10.7,19.4,2.6,70.6,9.5,-9.0,16.799999999999997
20170330,1.7,11.0,20.4,2.8,63.3,9.9,-9.0,17.599999999999998
20170331,2.0,6.0,9.0,1.9,84.4,0.0,3.8,7.1
20170331,2.2,7.8,11.0,5.1,78.8,0.0,4.0,5.9
20170331,1.7,9.8,15.1,6.4,75.9,4.7,1.6,8.7
20170331,4.0,6.4,12.7,3.8,84.1,3.6,4.9,8.899999999999999
20170331,0.7,1.5,4.1,0.0,92.0,0.0,2.6,4.1
20170331,1.3,7.3,12.0,3.6,81.9,1.1,9.0,8.4
20170331,1.1,10.2,13.7,7.6,83.6,0.5,3.0,6.1
20170331,2.5,8.8,10.7,6.3,77.0,0.0,1.0,4.3999999999999995
20170401,1.0,0.6,4.5,-0.9,92.9,2.7,4.1,5.4
20170401,1.4,6.9,12.6,4.1,74.6,4.4,9.3,8.5
20170401,1.8,7.5,10.1,4.6,92.1,1.8,10.1,5.5
20170401,1.8,9.5,15.2,3.9,61.6,9.8,0.0,11.299999999999999
20170401,0.9,4.2,10.1,2.2,90.5,2.4,11.0,7.8999999999999995
20170401,1.7,8.6,14.1,3.1,76.1,6.3,-9.0,11.0
20170401,0.8,7.6,13.8,2.5,78.9,3.0,0.5,11.3
20170401,1.2,6.5,11.6,2.4,81.6,1.1,1.3,9.2
